Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,City
9/28/2012 14:00,16.7,8.7,59,17,24.1,101.37,Mostly Cloudy,Dallas
9/28/2012 15:00,15.6,9.6,67,19,24.1,101.35,Mostly Cloudy,San Jose
9/28/2012 16:00,14.2,10,76,17,24.1,101.33,Mostly Cloudy,Austin
9/28/2012 17:00,13.3,10.1,81,17,24.1,101.34,Mostly Cloudy,Jacksonville
9/28/2012 18:00,12.9,10,83,15,24.1,101.33,Mostly Cloudy,Fort Worth
9/28/2012 19:00,13,10,82,15,25,101.35,Mostly Cloudy,Columbus
9/28/2012 20:00,13.1,10.1,82,4,25,101.34,Mostly Cloudy,Charlotte
9/28/2012 21:00,13.1,9.8,80,7,25,101.32,Mostly Cloudy,New York
9/28/2012 22:00,13.1,9.8,80,9,25,101.3,Mostly Cloudy,Los Angeles
9/28/2012 23:00,13.1,9.2,77,11,19.3,101.29,Cloudy,Chicago
9/29/2012 0:00,13,9.3,78,7,19.3,101.27,Cloudy,Houston
9/29/2012 1:00,13.1,9.3,78,9,25,101.24,Cloudy,Phoenix
9/29/2012 2:00,13,9.3,78,11,25,101.2,Cloudy,Philadelphia
9/29/2012 3:00,11.7,9.9,89,11,25,101.19,Cloudy,San Antonio
9/29/2012 4:00,11.3,9.6,89,15,25,101.19,Cloudy,San Diego
9/29/2012 5:00,10.3,8.9,91,19,25,101.23,Cloudy,Dallas
9/29/2012 6:00,10.2,8.8,91,11,25,101.27,Cloudy,San Jose
9/29/2012 7:00,9.8,8.6,92,17,25,101.29,Cloudy,Austin
9/29/2012 8:00,10.9,9,88,19,24.1,101.28,Cloudy,Jacksonville
9/29/2012 9:00,12.4,9.6,83,22,24.1,101.27,Mostly Cloudy,Fort Worth
9/29/2012 10:00,13,10,82,20,24.1,101.23,Cloudy,Columbus
9/29/2012 11:00,12.6,9.8,83,24,24.1,101.19,Cloudy,Charlotte
9/29/2012 12:00,12.6,9.9,84,22,24.1,101.18,Drizzle,New York
9/29/2012 13:00,12.4,9.8,84,19,24.1,101.15,Drizzle,Los Angeles
9/29/2012 14:00,12.6,9.8,83,19,24.1,101.12,Cloudy,Chicago
9/29/2012 15:00,11.6,10.1,91,20,19.3,101.11,Drizzle,Houston
9/29/2012 16:00,11.7,9.8,88,26,24.1,101.11,Cloudy,Phoenix
9/29/2012 17:00,11.1,10.4,95,22,9.7,101.12,Drizzle,Philadelphia
9/29/2012 18:00,10.8,9.8,94,20,16.1,101.12,Drizzle,San Antonio
9/29/2012 19:00,10.5,10.2,98,19,6.4,101.15,"Drizzle,Fog",San Diego
9/29/2012 20:00,10.5,9.9,96,24,8,101.13,"Drizzle,Fog",Dallas
9/29/2012 21:00,10.7,9.8,94,22,9.7,101.11,"Drizzle,Fog",San Jose
9/29/2012 22:00,10.6,9.9,95,20,9.7,101.08,"Drizzle,Fog",Austin
9/29/2012 23:00,10.8,9.7,93,17,12.9,101.06,Drizzle,Jacksonville
9/30/2012 0:00,10.8,9.4,91,13,8,101.03,"Drizzle,Fog",Fort Worth
9/30/2012 1:00,10.7,9.6,93,15,8,101.02,"Drizzle,Fog",Columbus
9/30/2012 2:00,10.3,9.8,97,20,6.4,100.97,"Drizzle,Fog",Charlotte
9/30/2012 3:00,10.4,9.6,95,17,12.9,100.92,Drizzle,New York
9/30/2012 4:00,10.8,9.5,92,17,12.9,100.96,Cloudy,Los Angeles
9/30/2012 5:00,10.9,9.6,92,15,16.1,100.92,Cloudy,Chicago
9/30/2012 6:00,11,9.6,91,13,19.3,100.9,Cloudy,Houston
9/30/2012 7:00,11.2,9.9,92,15,19.3,100.88,Cloudy,Phoenix
9/30/2012 8:00,11.4,9.9,90,19,19.3,100.9,Cloudy,Philadelphia
9/30/2012 9:00,11.7,9.9,89,20,19.3,100.84,Cloudy,San Antonio
9/30/2012 10:00,11.9,10.1,89,17,19.3,100.79,Cloudy,San Diego
9/30/2012 11:00,12.2,10.2,88,19,12.9,100.72,Cloudy,Dallas
9/30/2012 12:00,11.8,11.1,95,17,9.7,100.65,"Drizzle,Fog",San Jose
9/30/2012 13:00,11.4,11,97,13,6.4,100.54,"Drizzle,Fog",Austin
9/30/2012 14:00,11.5,11.1,97,19,8,100.46,"Rain,Fog",Jacksonville
9/30/2012 15:00,11.6,10.9,95,20,6.4,100.36,"Rain,Fog",Fort Worth
9/30/2012 16:00,11.7,11.2,97,13,8,100.28,"Rain,Fog",Columbus
9/30/2012 17:00,11.7,11.2,97,11,8,100.21,"Rain,Fog",Charlotte
9/30/2012 18:00,11.6,11.5,99,4,9.7,100.15,"Rain,Fog",New York
9/30/2012 19:00,11.5,11.4,99,9,9.7,100.09,"Rain,Fog",Los Angeles
9/30/2012 20:00,11.6,11.6,100,9,8,100,"Rain,Fog",Chicago
9/30/2012 21:00,11.6,11.5,99,11,9.7,99.9,"Rain,Fog",Houston
9/30/2012 22:00,11.6,11.2,97,13,16.1,99.79,Rain,Phoenix
9/30/2012 23:00,11.5,11.2,98,15,6.4,99.72,"Rain,Fog",Philadelphia
10-01-2012 00:00,11.5,11.1,97,15,19.3,99.62,Rain,San Antonio
10-01-2012 01:00,11.4,11.1,98,17,6.4,99.56,"Rain,Fog",San Diego
10-01-2012 02:00,11.3,11.2,99,15,6.4,99.5,"Rain,Fog",Dallas
10-01-2012 03:00,11.2,11,99,17,8,99.44,"Rain,Fog",San Jose
10-01-2012 04:00,11.3,11.1,99,15,6.4,99.44,"Rain,Fog",Austin
10-01-2012 05:00,11.3,11.1,99,15,8,99.47,"Rain,Fog",Jacksonville
10-01-2012 06:00,11.7,11,95,15,19.3,99.51,Cloudy,Fort Worth
10-01-2012 07:00,12.1,11.2,94,17,19.3,99.6,Rain,Columbus
10-01-2012 08:00,12.6,11.8,95,17,24.1,99.7,Cloudy,Charlotte
10-01-2012 09:00,14,12.3,89,19,24.1,99.8,Mostly Cloudy,New York
10-01-2012 10:00,14.9,12,83,20,24.1,99.88,Cloudy,Los Angeles
10-01-2012 11:00,14.8,11.9,83,26,24.1,99.96,Cloudy,Chicago
10-01-2012 12:00,14.8,11.3,80,17,24.1,100.06,Cloudy,Houston
10-01-2012 13:00,14.9,11.5,80,19,24.1,100.14,Cloudy,Phoenix
10-01-2012 14:00,15.3,11.4,78,24,24.1,100.2,Cloudy,Philadelphia
10-01-2012 15:00,15.2,11.5,79,26,24.1,100.27,Cloudy,San Antonio
10-01-2012 16:00,15,11.5,80,19,24.1,100.35,Cloudy,San Diego
10-01-2012 17:00,14.9,11.4,80,17,48.3,100.45,Mostly Cloudy,Dallas
10-01-2012 18:00,14.6,11.6,82,6,25,100.51,Cloudy,San Jose
10-01-2012 19:00,14.6,11.7,83,9,25,100.57,Mostly Cloudy,Austin
10-01-2012 20:00,13.8,11.7,87,9,25,100.61,Mostly Cloudy,Jacksonville
10-01-2012 21:00,13.8,12,89,6,25,100.65,Mostly Cloudy,Fort Worth
10-01-2012 22:00,13.1,12.7,97,6,25,100.66,Mostly Cloudy,Columbus
10-01-2012 23:00,14.2,12.9,92,22,25,100.75,Mostly Cloudy,Charlotte
10-02-2012 00:00,13.5,12.7,95,9,25,100.74,Mostly Cloudy,New York
10-02-2012 01:00,12.8,12.6,99,9,25,100.76,Mostly Cloudy,Los Angeles
10-02-2012 02:00,12.4,12.3,99,7,19.3,100.77,Mostly Cloudy,Chicago
10-02-2012 03:00,12.1,11.8,98,7,19.3,100.82,Mainly Clear,Houston
10-02-2012 04:00,12,11.9,99,6,19.3,100.85,Clear,Phoenix
10-02-2012 05:00,11.1,11,99,6,16.1,100.92,Mainly Clear,Philadelphia
10-02-2012 06:00,11.2,11.2,100,0,48.3,100.96,Mostly Cloudy,San Antonio
10-02-2012 07:00,11.9,11.8,99,4,24.1,101.04,Mostly Cloudy,San Diego
10-02-2012 08:00,13,12.4,96,9,24.1,101.08,Mostly Cloudy,Dallas
10-02-2012 09:00,14.3,13.1,92,6,24.1,101.08,Cloudy,San Jose
10-02-2012 10:00,15.2,13.3,88,9,24.1,101.09,Cloudy,Austin
10-02-2012 11:00,16.6,13.9,84,7,24.1,101.08,Mostly Cloudy,Jacksonville
10-02-2012 12:00,18.2,13.6,75,13,24.1,101.1,Mostly Cloudy,Fort Worth
10-02-2012 13:00,18.2,12.9,71,9,24.1,101.03,Cloudy,Columbus
10-02-2012 14:00,18.7,12.4,67,11,24.1,101.03,Mostly Cloudy,Charlotte
10-02-2012 15:00,18.8,11.5,63,9,24.1,101.08,Mostly Cloudy,New York
10-02-2012 16:00,18.7,12.6,68,6,24.1,101.06,Mostly Cloudy,Los Angeles
10-02-2012 17:00,17.9,13.9,77,9,24.1,101.1,Mostly Cloudy,Chicago
10-02-2012 18:00,16.6,13.3,81,9,24.1,101.16,Mainly Clear,Houston
10-02-2012 19:00,15,13.3,90,11,25,101.18,Mainly Clear,Phoenix
10-02-2012 20:00,14.6,13,90,9,25,101.22,Mainly Clear,Philadelphia
10-02-2012 21:00,14,12.8,92,6,25,101.27,Mainly Clear,San Antonio
10-02-2012 22:00,14.2,12.9,92,4,25,101.28,Clear,San Diego
10-02-2012 23:00,11.4,10.9,97,4,25,101.31,Clear,Dallas
10-03-2012 00:00,11.9,11.7,99,4,25,101.3,Clear,San Jose
10-03-2012 01:00,11.3,11,98,4,25,101.33,Clear,Austin
10-03-2012 02:00,11.3,11.2,99,7,25,101.32,Clear,Jacksonville
10-03-2012 03:00,11.6,11.4,99,7,25,101.33,Clear,Fort Worth
10-03-2012 04:00,11.5,11.2,98,7,25,101.37,Clear,Columbus
10-03-2012 05:00,11,11,100,11,3.2,101.38,Fog,Charlotte
10-03-2012 06:00,11.5,11.5,100,11,0.6,101.42,Fog,New York
10-03-2012 07:00,11.7,11.7,100,13,0.6,101.49,Fog,Los Angeles
10-03-2012 08:00,11.4,11.4,100,15,1.6,101.54,Fog,Chicago
10-03-2012 09:00,12.7,12.6,99,19,4.8,101.53,Fog,Houston
10-03-2012 10:00,14.8,13.5,92,19,9.7,101.5,Fog,Phoenix
10-03-2012 11:00,15.8,13.7,87,19,12.9,101.48,Cloudy,Philadelphia
10-03-2012 12:00,16.9,13.2,79,19,24.1,101.42,Mostly Cloudy,San Antonio
10-03-2012 13:00,17.5,13.5,77,13,19.3,101.4,Mostly Cloudy,San Diego
10-03-2012 14:00,18.7,13.6,72,13,19.3,101.4,Cloudy,Dallas
10-03-2012 15:00,19.3,13.9,71,13,24.1,101.4,Cloudy,San Jose
10-03-2012 16:00,19.2,14.2,73,11,24.1,101.42,Cloudy,Austin
10-03-2012 17:00,19.2,13.9,71,11,24.1,101.45,Cloudy,Jacksonville
10-03-2012 18:00,18.9,13.9,73,11,25,101.47,Cloudy,Fort Worth
10-03-2012 19:00,19,13.9,72,7,25,101.51,Cloudy,Columbus
10-03-2012 20:00,18.6,14.3,76,9,25,101.51,Cloudy,Charlotte
10-03-2012 21:00,18.6,14.4,77,11,25,101.53,Cloudy,New York
10-03-2012 22:00,18.3,14.7,80,7,25,101.56,Cloudy,Los Angeles
10-03-2012 23:00,18,14.9,82,7,25,101.57,Cloudy,Chicago
10-04-2012 00:00,17,15.1,89,11,16.1,101.55,Cloudy,Houston
10-04-2012 01:00,16.1,14.7,91,11,16.1,101.55,Cloudy,Phoenix
10-04-2012 02:00,14.7,14.1,96,11,6.4,101.56,Drizzle,Philadelphia
10-04-2012 03:00,12.6,11.8,95,13,9.7,101.55,"Drizzle,Fog",San Antonio
10-04-2012 04:00,11.7,11.5,99,15,19.3,101.55,Cloudy,San Diego
10-04-2012 05:00,11.5,11,97,9,16.1,101.59,Cloudy,Dallas
10-04-2012 06:00,11.3,10.8,97,9,6.4,101.58,Fog,San Jose
10-04-2012 07:00,11.4,11.1,98,13,4,101.58,"Drizzle,Fog",Austin
10-04-2012 08:00,12,11.8,99,7,4,101.57,Fog,Jacksonville
10-04-2012 09:00,12.1,12,99,11,2.8,101.54,"Drizzle,Fog",Fort Worth
10-04-2012 10:00,12.6,12.5,99,9,4.8,101.47,"Drizzle,Fog",Columbus
10-04-2012 11:00,13.3,12.8,97,6,6.4,101.47,Fog,Charlotte
10-04-2012 12:00,13.6,13,96,0,6.4,101.42,"Drizzle,Fog",New York
10-04-2012 13:00,14.4,13.2,92,0,6.4,101.38,"Drizzle,Fog",Los Angeles
10-04-2012 14:00,15.6,14.3,92,4,8,101.3,"Rain,Fog",Chicago
10-04-2012 15:00,15.9,14.7,93,4,9.7,101.24,Fog,Houston
10-04-2012 16:00,16,15.5,97,4,9.7,101.18,Fog,Phoenix
10-04-2012 17:00,15.8,15.3,97,4,9.7,101.13,Fog,Philadelphia
10-04-2012 18:00,14.6,14.5,99,0,9.7,101.12,Fog,San Antonio
10-04-2012 19:00,14.8,14.6,99,6,9.7,101.1,Fog,San Diego
10-04-2012 20:00,14.1,14.1,100,4,9.7,101.1,Fog,Dallas
10-04-2012 21:00,14.4,13.7,96,6,9.7,101.07,Fog,San Jose
10-04-2012 22:00,15.3,13.8,91,13,12.9,101.01,Mainly Clear,Austin
10-04-2012 23:00,16.6,13.7,83,13,9.7,100.97,"Rain,Fog",Jacksonville
10-05-2012 00:00,15.8,12.7,82,11,12.9,100.94,Mainly Clear,Fort Worth
10-05-2012 01:00,15.3,12.6,84,15,12.9,100.94,Mainly Clear,Columbus
10-05-2012 02:00,15.7,12.7,82,17,16.1,100.92,Clear,Charlotte
10-05-2012 03:00,14.7,12.6,87,17,19.3,100.94,Clear,New York
10-05-2012 04:00,14.4,12.6,89,13,19.3,100.96,Clear,Los Angeles
10-05-2012 05:00,13.8,12.6,92,17,19.3,100.96,Clear,Chicago
10-05-2012 06:00,13.7,12.9,95,4,16.1,100.93,Mainly Clear,Houston
10-05-2012 07:00,15.3,14,92,6,24.1,100.92,Mainly Clear,Phoenix
10-05-2012 08:00,16.8,14.3,85,9,24.1,100.92,Mostly Cloudy,Philadelphia
10-05-2012 09:00,17.3,13.6,79,13,24.1,100.84,Mostly Cloudy,San Antonio
10-05-2012 10:00,18.9,14.4,75,11,24.1,100.87,Rain Showers,San Diego
10-05-2012 11:00,17.5,14.3,81,22,24.1,100.85,Cloudy,Dallas
10-05-2012 12:00,18.5,15.3,82,19,24.1,100.74,Cloudy,San Jose
10-05-2012 13:00,19.2,14.9,76,20,24.1,100.69,Cloudy,Austin
10-05-2012 14:00,20.2,15.6,75,19,24.1,100.6,Mostly Cloudy,Jacksonville
10-05-2012 15:00,20.7,15.4,72,26,24.1,100.57,Cloudy,Fort Worth
10-05-2012 16:00,20.3,15.4,73,28,24.1,100.55,Cloudy,Columbus
10-05-2012 17:00,19.7,14.8,73,26,24.1,100.55,Cloudy,Charlotte
10-05-2012 18:00,19,14.8,77,24,25,100.53,Cloudy,New York
10-05-2012 19:00,18.7,14.2,75,32,25,100.53,Cloudy,Los Angeles
10-05-2012 20:00,18.1,14,77,24,25,100.55,Cloudy,Chicago
10-05-2012 21:00,17.8,13.8,77,22,25,100.56,Cloudy,Houston
10-05-2012 22:00,17.4,12.1,71,19,25,100.54,Cloudy,Phoenix
10-05-2012 23:00,17,10.9,67,17,25,100.53,Cloudy,Philadelphia
10-06-2012 00:00,16.8,11.2,70,13,25,100.51,Cloudy,San Antonio
10-06-2012 01:00,16.1,10.9,71,17,25,100.5,Cloudy,San Diego
10-06-2012 02:00,15.4,9.6,68,11,25,100.44,Rain Showers,Dallas
10-06-2012 03:00,14.6,10.1,74,11,25,100.39,Rain Showers,San Jose
10-06-2012 04:00,11,9.7,92,13,16.1,100.35,Rain,Austin
10-06-2012 05:00,9.4,8.8,96,15,16.1,100.32,Rain,Jacksonville
10-06-2012 06:00,9.1,8.7,97,6,16.1,100.35,Rain,Fort Worth
10-06-2012 07:00,8.6,8.4,99,11,8,100.35,"Rain,Fog",Columbus
10-06-2012 08:00,8.8,8.4,97,7,19.3,100.36,Rain,Charlotte
10-06-2012 09:00,9.5,8.6,94,7,24.1,100.33,Rain,New York
10-06-2012 10:00,9.7,8.7,93,13,24.1,100.32,Rain,Los Angeles
10-06-2012 11:00,9.6,8.4,92,13,24.1,100.35,Rain,Chicago
10-06-2012 12:00,10.9,9.3,90,17,24.1,100.32,Mostly Cloudy,Houston
10-06-2012 13:00,11.8,9,83,20,24.1,100.3,Cloudy,Phoenix
10-06-2012 14:00,13.8,8.9,72,17,24.1,100.28,Mostly Cloudy,Philadelphia
10-06-2012 15:00,14.4,8.8,69,28,48.3,100.25,Mainly Clear,San Antonio
10-06-2012 16:00,14.6,7.7,63,28,48.3,100.26,Mainly Clear,San Diego
10-06-2012 17:00,12,7.9,76,9,48.3,100.32,Mostly Cloudy,Dallas
10-06-2012 18:00,9.7,7.2,84,19,25,100.43,Mostly Cloudy,San Jose
10-06-2012 19:00,10.2,5.9,75,26,25,100.52,Mostly Cloudy,Austin
10-06-2012 20:00,9.8,5.5,75,17,25,100.58,Mainly Clear,Jacksonville
10-06-2012 21:00,9.7,5.2,74,19,25,100.66,Mainly Clear,Fort Worth
10-06-2012 22:00,9.2,4.4,72,26,25,100.75,Mainly Clear,Columbus
10-06-2012 23:00,8.7,4,72,22,25,100.79,Mainly Clear,Charlotte
10-07-2012 00:00,8.8,4.2,73,28,25,100.82,Mostly Cloudy,New York
10-07-2012 01:00,8.4,4.4,76,17,25,100.9,Mainly Clear,Los Angeles
10-07-2012 02:00,7,4.2,82,15,25,100.93,Mainly Clear,Chicago
10-07-2012 03:00,6.5,3.9,83,11,25,101.01,Mainly Clear,Houston
10-07-2012 04:00,5.3,3.7,89,13,25,101.09,Clear,Phoenix
10-07-2012 05:00,5.7,3.8,88,7,25,101.19,Mostly Cloudy,Philadelphia
10-07-2012 06:00,5.9,3.7,86,11,24.1,101.25,Mostly Cloudy,San Antonio
10-07-2012 07:00,6,3.7,85,13,24.1,101.31,Mostly Cloudy,San Diego
10-07-2012 08:00,5.9,3.3,83,9,24.1,101.29,Mainly Clear,Dallas
10-07-2012 09:00,6.9,2.5,74,9,48.3,101.3,Mostly Cloudy,San Jose
10-07-2012 10:00,8.5,3.1,69,22,48.3,101.3,Mostly Cloudy,Austin
10-07-2012 11:00,9,1.5,59,15,48.3,101.33,Mainly Clear,Jacksonville
10-07-2012 12:00,9.2,0.6,55,22,48.3,101.36,Mostly Cloudy,Fort Worth
10-07-2012 13:00,9.3,-0.5,50,20,48.3,101.32,Mostly Cloudy,Columbus
10-07-2012 14:00,10.2,-0.6,47,17,48.3,101.25,Mainly Clear,Charlotte
10-07-2012 15:00,10.5,0.3,49,11,48.3,101.24,Mainly Clear,New York
10-07-2012 16:00,9.2,-0.2,52,11,48.3,101.23,Cloudy,Los Angeles
10-07-2012 17:00,8.6,-1.2,50,13,48.3,101.26,Cloudy,Chicago
10-07-2012 18:00,7.3,-0.1,59,9,25,101.27,Cloudy,Houston
10-07-2012 19:00,7.3,0.9,64,6,25,101.3,Cloudy,Phoenix
10-07-2012 20:00,7.4,0.4,61,6,25,101.33,Cloudy,Philadelphia
10-07-2012 21:00,7.3,0.6,62,7,25,101.34,Cloudy,San Antonio
10-07-2012 22:00,7.5,0.4,61,0,25,101.38,Cloudy,San Diego
10-07-2012 23:00,6.5,1.4,70,15,25,101.44,Rain Showers,Dallas
10-08-2012 00:00,6.4,2.9,78,9,25,101.49,Rain Showers,San Jose
10-08-2012 01:00,6.2,2.9,79,7,25,101.52,Rain Showers,Austin
10-08-2012 02:00,5.4,3,84,6,25,101.5,Mostly Cloudy,Jacksonville
10-08-2012 03:00,5.1,2.9,86,0,25,101.52,Clear,Fort Worth
10-08-2012 04:00,3.6,2.4,92,6,25,101.58,Clear,Columbus
10-08-2012 05:00,2.8,2.6,99,0,25,101.62,Clear,Charlotte
10-08-2012 06:00,2.4,1.9,96,9,24.1,101.73,Mainly Clear,New York
10-08-2012 07:00,2.5,1.3,92,6,48.3,101.83,Mainly Clear,Los Angeles
10-08-2012 08:00,5.4,1.1,74,7,48.3,101.92,Mainly Clear,Chicago
10-08-2012 09:00,6.6,0.5,65,4,48.3,101.94,Clear,Houston
10-08-2012 10:00,8.6,-1.7,48,7,48.3,101.97,Mainly Clear,Phoenix
10-08-2012 11:00,10,-1,46,9,48.3,101.95,Mainly Clear,Philadelphia
10-08-2012 12:00,10.7,-2,41,13,48.3,101.95,Mainly Clear,San Antonio
10-08-2012 13:00,11.1,-1.3,42,13,48.3,101.93,Mainly Clear,San Diego
10-08-2012 14:00,11.6,-1.5,40,19,48.3,101.91,Mainly Clear,Dallas
10-08-2012 15:00,11.9,0.3,45,9,48.3,101.89,Mostly Cloudy,San Jose
10-08-2012 16:00,12,-0.1,43,13,48.3,101.9,Mostly Cloudy,Austin
10-08-2012 17:00,11.5,-1,42,9,48.3,101.94,Cloudy,Jacksonville
10-08-2012 18:00,10.6,-0.7,45,7,25,101.98,Mostly Cloudy,Fort Worth
10-08-2012 19:00,9.7,1.5,57,15,25,102.03,Mainly Clear,Columbus
10-08-2012 20:00,8.1,2.2,66,7,25,102.05,Mainly Clear,Charlotte
10-08-2012 21:00,7.3,2.7,73,9,25,102.08,Mainly Clear,New York
10-08-2012 22:00,8,2,66,4,25,102.08,Clear,Los Angeles
10-08-2012 23:00,7.4,1.9,68,7,25,102.06,Clear,Chicago
10-09-2012 00:00,5.8,2.6,80,6,25,102.06,Clear,Houston
10-09-2012 01:00,5.8,3.3,84,4,25,102.08,Clear,Phoenix
10-09-2012 02:00,5.9,3.4,84,6,25,102.06,Clear,Philadelphia
10-09-2012 03:00,5.9,3.2,83,4,25,102.02,Clear,San Antonio
10-09-2012 04:00,4.3,2.7,89,7,25,102.04,Clear,San Diego
10-09-2012 05:00,5.1,3.2,88,4,25,102.08,Mainly Clear,Dallas
10-09-2012 06:00,5.4,3.7,89,7,48.3,102.09,Mainly Clear,San Jose
10-09-2012 07:00,6.7,5.3,91,9,48.3,102.09,Mainly Clear,Austin
10-09-2012 08:00,8.4,6,85,15,48.3,102.08,Clear,Jacksonville
10-09-2012 09:00,10.3,6.4,77,15,48.3,102.06,Clear,Fort Worth
10-09-2012 10:00,12.5,6,65,17,48.3,102,Clear,Columbus
10-09-2012 11:00,13.5,4.7,55,6,48.3,101.93,Mainly Clear,Charlotte
10-09-2012 12:00,14.4,4.4,51,7,48.3,101.84,Mainly Clear,New York
10-09-2012 13:00,15,4.4,49,7,48.3,101.71,Mostly Cloudy,Los Angeles
10-09-2012 14:00,14.9,3.2,45,11,48.3,101.66,Mostly Cloudy,Chicago
10-09-2012 15:00,15,4.6,50,13,48.3,101.59,Mostly Cloudy,Houston
10-09-2012 16:00,14.5,4,49,13,48.3,101.57,Mostly Cloudy,Phoenix
10-09-2012 17:00,13.6,4.8,55,22,48.3,101.5,Mostly Cloudy,Philadelphia
10-09-2012 18:00,13.2,4.8,57,20,25,101.44,Mostly Cloudy,San Antonio
10-09-2012 19:00,12.8,4.5,57,19,25,101.45,Mostly Cloudy,San Diego
10-09-2012 20:00,11.9,4.6,61,19,25,101.4,Mainly Clear,Dallas
10-09-2012 21:00,11.4,4.5,62,19,25,101.36,Mainly Clear,San Jose
10-09-2012 22:00,10.6,7.4,81,17,25,101.32,Mainly Clear,Austin
10-09-2012 23:00,10.4,7.4,82,19,25,101.26,Mainly Clear,Jacksonville
10-10-2012 00:00,10,7.4,84,15,25,101.22,Mainly Clear,Fort Worth
10-10-2012 01:00,10.3,7.8,84,11,25,101.18,Mostly Cloudy,Columbus
10-10-2012 02:00,11,7.8,81,15,25,101.09,Mostly Cloudy,Charlotte
10-10-2012 03:00,11.3,7.9,80,13,25,101.01,Mostly Cloudy,New York
10-10-2012 04:00,11.3,8.1,81,30,25,100.94,Mostly Cloudy,Los Angeles
10-10-2012 05:00,11.2,8.3,82,20,25,100.9,Mostly Cloudy,Chicago
10-10-2012 06:00,11.5,8.4,81,37,24.1,100.85,Mostly Cloudy,Houston
10-10-2012 07:00,11.6,8.8,83,39,24.1,100.8,Cloudy,Phoenix
10-10-2012 08:00,12,8.8,81,32,24.1,100.73,Cloudy,Philadelphia
10-10-2012 09:00,12.5,8.9,79,32,24.1,100.64,Cloudy,San Antonio
10-10-2012 10:00,13.5,9,74,33,24.1,100.53,Cloudy,San Diego
10-10-2012 11:00,12.2,10.6,90,13,12.9,100.43,Rain,Dallas
10-10-2012 12:00,13.3,9.9,80,20,19.3,100.33,Cloudy,San Jose
10-10-2012 13:00,12.5,10.8,89,19,4,100.24,Rain,Austin
10-10-2012 14:00,12.8,11.8,94,19,48.3,100.07,Cloudy,Jacksonville
10-10-2012 15:00,13.2,11.2,88,15,48.3,100.01,Cloudy,Fort Worth
10-10-2012 16:00,13.7,10.4,80,26,16.1,100.02,Rain,Columbus
10-10-2012 17:00,11.5,7.7,77,33,24.1,100.13,Rain,Charlotte
10-10-2012 18:00,8.9,7.1,88,19,25,100.25,Mostly Cloudy,New York
10-10-2012 19:00,7.8,6.1,89,17,25,100.31,Mostly Cloudy,Los Angeles
10-10-2012 20:00,7.4,5.9,90,15,25,100.34,Mostly Cloudy,Chicago
10-10-2012 21:00,7.9,5.9,87,19,25,100.37,Mostly Cloudy,Houston
10-10-2012 22:00,7.7,5.7,87,11,25,100.4,Mostly Cloudy,Phoenix
10-10-2012 23:00,6.7,4.9,88,9,25,100.37,Mainly Clear,Philadelphia
10-11-2012 00:00,7.2,4.4,82,17,25,100.4,Mostly Cloudy,San Antonio
10-11-2012 01:00,6.7,3.8,82,20,25,100.42,Mostly Cloudy,San Diego
10-11-2012 02:00,6.6,3.8,82,32,25,100.45,Mostly Cloudy,Dallas
10-11-2012 03:00,6.6,3.9,83,24,25,100.51,Mostly Cloudy,San Jose
10-11-2012 04:00,6,3.2,82,26,25,100.68,Mostly Cloudy,Austin
10-11-2012 05:00,5.5,2.5,81,28,25,100.84,Mainly Clear,Jacksonville
10-11-2012 06:00,5,2.4,83,22,24.1,100.95,Mainly Clear,Fort Worth
10-11-2012 07:00,4.9,2.3,83,26,24.1,101.05,Mainly Clear,Columbus
10-11-2012 08:00,6,2.3,77,20,24.1,101.14,Mainly Clear,Charlotte
10-11-2012 09:00,6.8,1.2,67,24,24.1,101.2,Mainly Clear,New York
10-11-2012 10:00,7.7,0.2,59,32,48.3,101.19,Mostly Cloudy,Los Angeles
10-11-2012 11:00,8.7,1.2,59,24,48.3,101.2,Mostly Cloudy,Chicago
10-11-2012 12:00,8,-0.6,55,30,48.3,101.22,Mostly Cloudy,Houston
10-11-2012 13:00,9.2,-1.8,46,30,48.3,101.22,Mostly Cloudy,Phoenix
10-11-2012 14:00,9.7,-1.7,45,26,48.3,101.2,Mostly Cloudy,Philadelphia
10-11-2012 15:00,9.8,-2.9,41,30,48.3,101.21,Mostly Cloudy,San Antonio
10-11-2012 16:00,9.8,-2.7,41,28,48.3,101.18,Mostly Cloudy,San Diego
10-11-2012 17:00,9.1,-2.2,45,19,24.1,101.15,Cloudy,Dallas
10-11-2012 18:00,9.1,0.9,56,30,25,101.19,Rain,San Jose
10-11-2012 19:00,8.4,2.2,65,37,25,101.13,Rain,Austin
10-11-2012 20:00,7,3.6,79,32,25,101.07,Rain,Jacksonville
10-11-2012 21:00,6.6,4.2,85,22,25,100.93,Rain,Fort Worth
10-11-2012 22:00,6.9,3.9,81,22,25,100.77,Rain,Columbus
10-11-2012 23:00,8.2,4.2,76,19,25,100.69,Rain,Charlotte
10-12-2012 00:00,7.7,5.3,85,22,25,100.74,Rain,New York
10-12-2012 01:00,8.1,5.4,83,24,25,100.75,Rain,Los Angeles
10-12-2012 02:00,7.9,4.4,79,30,25,100.76,Cloudy,Chicago
10-12-2012 03:00,7.2,1.1,65,33,25,100.83,Cloudy,Houston
10-12-2012 04:00,5.5,0.6,71,26,25,101,Cloudy,Phoenix
